TransactionID,OrderDate,TransactionDate,ShippingDate,CustomerID,ProductID,SKU,StoreID,Warehouse,Country,City,SalesChannel,PaymentMethod,OrderStatus,Quantity,UnitPrice,GrossSales,DiscountPct,DiscountAmount,NetSales,COGS,ShippingCost,ShippingMethod,DeliveryDays,MarketingCost,CampaignID,CampaignName,ReturnFlag,ReturnReason,CancellationFlag,NewVsReturning,InventoryLevel,StockStatus,ProductRating,CustomerSegment,AgeGroup,Gender,AcquisitionSource,LoyaltyTier,ProductName,Brand,ProductCategory,ProductSubcategory,SkinConcern,ProductSizeML,UnitCost,ProductLaunchDate
T902743,29/10/2023,29/10/2023,01/11/2023 0:00,C500318,P1057,LW-CL-BOD-1057,ONLINE,WH-MAL-MAIN,Malaysia,Kuala Lumpur,E-commerce,Digital Wallet,Completed,2,6.35,12.7,0,0,12.7,4.16,4.6,Same-Day,7,0,,N/A,No,-,No,Returning,403,In Stock,4,Premium,25-34,Female,Affiliate,Gold,Silk Harmony Hand Cream (100ml),ClearDerm,Body Care,Hand Cream,Acne,100,2.08,02/01/2020
T910414,08/30/2023,30/08/2023,09/02/2023,C501569,P1040,LW-HE-ANT-1040,ONLINE,WH-SOU-MAIN,South Korea,Seoul,E-commerce,Digital Wallet,Completed,5,61.5,307.5,15,46.12,261.38,114.30 USD,8.52,Express,4,0,,None,No,Unknown,No,Returning,370,In Stock,5,Mass,55+,Female,Referral,None,Glow Barrier Wrinkle Cream (50ml),Herbal Roots,Anti-Aging,Wrinkle Cream,General Care,50,22.86,24/02/2021
T913084,06/03/2023,"March 06, 2023",11/03/2023,C500162,P1108,LW-EC-ACN-1108,ONLINE,WH-VIE-MAIN,Vietnam,Hanoi,E-commerce,Bank Transfer,Completed,2,257.32,514.64,0,0,514.64,176.2,6.76,Standard,10,0,,-,No,-,No,New,3,Low Stock,5,Mass,18-24,Female,Affiliate,Bronze,Soothe Recovery Spot Treatment (400ml),EcoPure,acne care,Spot Treatment,Redness,400,88.1,11/03/2020
T901855,06/12/2024,12/06/2024,07/12/2024,C500378,P1020,LW-SE-TON-1020,ONLINE,WH-IND-MAIN,Indonasia,Surabaya,Online Marketplace,Cash on Delivery,COMPLETED,1,32.57,32.57,0,0,32.57,10.34,2.39,Standard,4,0,,,No,-,No,Returning,502,In Stock,4,Mass,45-54,Female,Organic Search,Bronze,Silk Barrier Hydrating Toner (200ml),Seoul Glow,Toner,Hydrating Toner,Dryness,200,10.34,25/02/2022
T904769,01/25/2023,"January 25, 2023",31/01/2023,C501244,P1020,LW-SE-TON-1020,S104,WH-SOU-MAIN,South Korea,Busan,Distributor,Bank Transfer,Completed,12,32.57,390.84,0,0,390.84,124.08,12.7,Freight (B2B),8,0,,None,No,,No,Returning,709,In Stock,,Premium,25-34,Female,Affiliate,Bronze,Silk Barrier Hydrating Toner (200ml),Seoul Glow,Toner,Hydrating Toner,Dryness,200,10.34,25/02/2022
T904078,15/02/2022,"February 15, 2022",,C506014,P1073,LW-AU-BOD-1073,S111,WH-CHI-GUA,China,Shanghai,Retail Store,Digital Wallet,Completed,1,55.84,55.84,0,0,55.84,15.64,0,Store Pickup,0,0,,,No,,No,New,451,In Stock,,Premium,18-24,Female,Marketplace Search,None,Radiant Ritual Body Lotion (250ml),Aurora Prestige,Body Care,Body Lotion,Oiliness,250,15.64,09/01/2022
T908076,19/06/2021,19/06/2021,20/06/2021,C500896,P1040,LW-HE-ANT-1040,ONLINE,WH-THA-MAIN,Thailand,Bangkok,Online Marketplace,Debit Card,Completed,3,61.5,184.5,0,0,184.5,68.58,3.56,Standard,3,0,,-,No,,No,New,131,In Stock,,Mass,35-44,Male,Organic Search,None,Glow Barrier Wrinkle Cream (50ml),Herbal Roots,Anti-Aging,Wrinkle Cream,General Care,50,22.86,24/02/2021
T922624,31/05/2024,05/31/2024,06/06/2024,C505054,P1112,LW-EC-EYE-1112,ONLINE,WH-THA-MAIN,Thailand,Bangkok,Social Commerce,Credit Card,Completed,1,391.87,391.87,0,0,391.87,113.36,4.24,Standard,11,0,,,No,Unknown,No,Returning,317,In Stock,,Mass,35-44,FEMALE,Marketplace Search,None,Fresh Balance Eye Cream (200ml),EcoPure,Eye Care,Eye Cream,Aging/Wrinkles,200,113.36,09/04/2023
T915620,"June 25, 2021",06/25/2021,,C504173,P1045,LW-HE-SER-1045,S103,WH-SOU-INC,South Korea,Incheon,Retail Store,Credit Card,Completed,1,222.24,222.24,0,0,222.24,61.66,0,Store Pickup,0,0,,None,No,,No,Returning,102,In Stock,5,Mass,35-44,Female,Referral,None,Soothe Barrier Brightening Serum (200ml),Herbal Roots,Serum,Brightening Serum,Sensitivity,200,61.66,22/04/2020
T919473,02/12/2021,"December 02, 2021",05/12/2021,C507312,P1050,LW-CL-FAC-1050,ONLINE,WH-SOU-MAIN,South Korea,Seoul,E-commerce,Credit Card,Completed,1,33.05,33.05,0,-7.185778568,33.05,9.05,7.88,Standard,4,0,,N/A,No,N/A,No,New,262,In Stock,,Mass,45-54,Female,Paid Social,None,Fresh Ritual Peel-off Mask (100ml),ClearDerm,Face Mask,Peel-off Mask,Uneven Texture,100,9.05,01/07/2019
T921196,12/07/2023,12/07/2023,18/07/2023,C503313,P1103,LW-EC-TON-1103,ONLINE,WH-PHI-MAIN,Philippines,Cebu City,E-commerce,Debit Card,Completed,3,52.7,158.1,0,0,158.1,59.64,6.39,Same-Day,8,2.15,CMP0071,New Launch Push - Philippines 2023,No,-,No,Returning,246,In Stock,,Mass,25-34,Other,Organic Search,Gold,Aqua Petal Essence Toner (400ml),EcoPure,Toner,Essence Toner,Oiliness,400,19.88,24/07/2022
T922356,04/07/2022,"July 04, 2022",11-Jul-22,C504425,P1031,LW-HE-FAC-1031,ONLINE,WH-SOU-MAIN,South Korea,Incheon,Online Marketplace,Digital Wallet,Cancelled,3,21.07,63.21,0,0,63.21,18.51,2.64,Standard,10,0,,,No,,Yes,New,679,In Stock,,Premium,35-44,Female,Referral,None,Tender Petal Sheet Mask (50ml),Herbal Roots,Face Mask,Sheet Mask,Dryness,50,6.17,03/03/2019
T921209,09/06/2024,09-Jun-24,,C507248,P1083,LW-AU-ACN-1083,S111,WH-CHI-GUA,China,Shanghai,Retail Store,Digital Wallet,Completed,2,45.77 USD,91.54,5,4.58,86.96,28.38,0,Store Pickup,0,0,CMP0076,Flash Sale - China 2024,No,-,No,Returning,621,In Stock,,Premium,25-34,FEMALE,Retail Walk-in,None,Aqua Balance Purifying Gel (30ml),Aurora Prestige,acne care,Purifying Gel,Oiliness,30,14.19,08/08/2021
T918831,"September 01, 2021",01-Sep-21,,C500982,P1048,LW-CL-FAC-1048,S126,WH-MAL-PEN,Malaysia,Kuala Lumpur,Retail Store,Bank Transfer,Completed,1,70.48,70.48,0,0,70.48,21.01,0,Store Pickup,0,0,CMP0041,Retargeting - All Markets 2021,No,,No,Returning,11,Low Stock,5,Premium,35-44,Male,Email Campaign,Gold,Silk Bloom Sleeping Pack (250ml),ClearDerm,Face Mask,Sleeping Pack,Aging/Wrinkles,250,21.01,25/02/2021
T922812,12-Apr-22,04/12/2022,,C504137,P1095,LW-EC-ANT-1095,S111,WH-CHI-GUA,China,Guangzhou,Retail Store,Digital Wallet,Completed,1,369.04,369.04,5,18.45,350.59,111.23,0,Store Pickup,0,0,,None,No,N/A,No,New,628,In Stock,,Mass,18-24,Male,Marketplace Search,None,Silk Complex Collagen Ampoule (250ml),EcoPure,Anti-Aging,Collagen Ampoule,Uneven Texture,250,111.23,14/10/2021
T919369,30/05/2024,30/05/2024,01/06/2024,C504136,,,ONLINE,WH-IND-MAIN,Indonesia,Jakarta,E-COMMERCE,Digital Wallet,Completed,1,391.87,391.87,0,0,391.87,113.36,8.4,Standard,7,0,,None,No,,No,Returning,674,In Stock,,Mass,18-24,F,Referral,None,Fresh Balance Eye Cream (200ml),EcoPure,Eye Care,Eye Cream,Aging/Wrinkles,200,113.36,09/04/2023
T915218,"November 05, 2024",05/11/2024,09/11/2024,C506666,P1078,LW-AU-ACN-1078,ONLINE,WH-VIE-MAIN,Viet Nam,Hanoi,Social,Debit Card,Completed,2,594.68,1189.36,0,0,1189.36,341.08,8.47,Express,8,0,,-,No,-,No,New,469,In Stock,,Mass,25-34,N/A,Organic Search,None,Bright Elixir Blemish Serum (400ml),Aurora Prestige,Acne Care,Blemish Serum,Dullness,400,170.54,19/02/2024
T915608,19/12/2024,19-Dec-24,,C507218,P1062,LW-CL-ANT-1062,S102,WH-SOU-BUS,south korea,Seoul,Retail Store,Digital Wallet,Completed,2,538.95,1077.9,0,0,1077.9,290.4,0,Store Pickup,0,0,,None,No,-,No,New,52,In Stock,,Mass,25-34,Female,Influencer,None,Fresh Recovery Neck Cream (400ml),ClearDerm,Anti-Aging,Neck Cream,Redness,400,145.2,09/08/2023
T904671,15/08/2023,15-Aug-23,20/08/2023,C505960,P1038,LW-HE-CLE-1038,ONLINE,WH-THA-MAIN,Thailand,Bangkok,Live Commerce,Cash on Delivery,Completed,1,19.91,19.91,0,0,19.91,5.38,7.06,Standard,9,0,,-,No,Unknown,No,Returning,127,In Stock,,Premium,35-44,Male,Distributor B2B,None,Dewy Ritual Cleansing Balm (150ml),Herbal Roots,Cleanser,Cleansing Balm,Uneven Texture,150,5.38,03/06/2020
T921320,11/14/2023,14/11/2023,15-Nov-23,C505312,P1068,LW-CL-FAC-1068,ONLINE,WH-SOU-MAIN,South Korea,Busan,E-commerce,Store Credit,Returned,1,76.73,76.73,0,0,76.73,34.71,3.88,Express,2,0,,None,Yes,Changed Mind,No,New,582,In Stock,,Premium,35-44,Female,Email Campaign,Platinum,Pure Veil Peel-off Mask (400ml),ClearDerm,Face Mask,Peel-off Mask,Oiliness,400,34.71,01/12/2022
T922912,23/10/2022,23/10/2022,30/10/2022 0:00,C503341,P1011,LW-SE-BOD-1011,ONLINE,WH-VIE-MAIN,Vietnam,Ho Chi Minh City,Online Marketplace,Credit Card,Completed,3,43.88,131.64,0,0,131.64,40.5,3.68,Same-Day,12,0,,None,No,,No,New,297,In Stock,,Premium,35-44,Female,Retail Walk-in,Bronze,Tender Recovery Hand Cream (400ml),Seoul Glow,Body Care,Hand Cream,Aging/Wrinkles,400,13.5,18/12/2020
T904872,10/25/2022,"October 25, 2022",31/10/2022,C500633,P1097,lw-ec-ant-1097,ONLINE,WH-TAI-MAIN,Taiwan,Taipei,E-commerce,Credit Card,Completed,1,551.82,551.82,0,0,551.82,214.38,1.51,Express,9,0,,,No,,No,Returning,114,In Stock,,Premium,25-34,Female,Referral,None,Silk Complex Collagen Ampoule (400ml),EcoPure,Anti-Aging,Collagen Ampoule,Uneven Texture,400,214.38,14/10/2021
T909667,06/04/2024,06/04/2024,12/04/2024 0:00,N/A,P1102,LW-EC-MOI-1102,ONLINE,WH-JAP-MAIN,Japan,Osaka,E-commerce,Digital Wallet,Completed,2,$3.22,6.44,0,0,6.44,2.66,6.94,Standard,9,0,,N/A,No,,No,Returning,614,In Stock,4,premium,18-24,Female,Organic Search,Bronze,Calm Barrier Emulsion (15ml),EcoPure,Moisturizer,Emulsion,Aging/Wrinkles,15,1.33,20/05/2019
T900936,30/05/2022,30/05/2022,,C504134,P1084,LW-AU-EYE-1084,S119,WH-VIE-HO ,Vietnam,Hanoi,Retail Store,Cash on Delivery,Cancelled,2,$184.93,369.86,0,0,369.86,113,0,Store Pickup,0,0,,,No,-,Yes,Returning,456,In Stock,,Premium,35-44,Female,Retail Walk-in,Silver,Tender Lift Eye Patch (50ml),Aurora Prestige,Eye Care,Eye Patch,Dryness,50,56.5,11/05/2020
T922130,25/07/2023 0:00,07/25/2023,"July 31, 2023",C500917,P1059,LW-CL-EYE-1059,S118,WH-THA-MAIN,Thailand,Chiang Mai,Wholesale,Bank Transfer,Completed,24,$499.09,11978.16,15,1796.72,10181.44,3372.48,33.62,Freight (B2B),7,0,,,No,N/A,No,Returning,693,In Stock,,Premium,18-24,Male,Affiliate,Bronze,Revive Infusion Eye Serum (400ml),ClearDerm,Eye Care,Eye Serum,Uneven Texture,400,140.52,23/11/2020
T911809,22/07/2021,07/22/2021,07/23/2021,C503108,P1025,LW-HE-EYE-1025,ONLINE,WH-THA-MAIN,Thailand,N/A,E-commerce,Debit Card,Cancelled,1,43.12,43.12,0,0,43.12,17.99,7.29,Same-Day,6,0,,,No,Unknown,Yes,Returning,230,In Stock,,Premium,35-44,Female,Organic Search,Silver,Botanical Shield Eye Patch (30ml),Herbal Roots,Eye Care,Eye Patch,Oiliness,30,17.99,11/12/2019
T909615,21/08/2024,08/21/2024,,C504783,P1025,LW-HE-EYE-1025,S120,WH-VIE-HAN,Vietnam,Hanoi,Retail Store,Credit Card,Completed,4,43.12,172.48,25%,43.12,129.36,71.96,0,Store Pickup,0,0,CMP0029,8.8 Beauty Fest 2024,No,,No,Returning,386,In Stock,5,Mass,18 - 24,Female,Affiliate,None,Botanical Shield Eye Patch (30ml),Herbal Roots,Eye Care,Eye Patch,Oiliness,30,17.99,11/12/2019
T914733,06/08/2023,06/08/2023,10-Aug-23,C501715,P1068,LW-CL-FAC-1068,ONLINE,WH-AUS-MAIN,Australia,Melbourne,E-commerce,Digital Wallet,Processing,1,76.73,76.73,0,0,76.73,34.71,5.08,Standard,7,0,,N/A,No,Unknown,No,New,713,In Stock,,Mass,25-34,female,Organic Search,Bronze,Pure Veil Peel-off Mask (400ml),ClearDerm,Face Mask,Peel-off Mask,Oiliness,400,34.71,01/12/2022
T912783,04/06/2021,04-Jun-21,08/06/2021,C500062,P1119,LW-EC-SER-1119,ONLINE,WH-SIN-MAIN,Singapore,Singapore,Online Marketplace,Digital Wallet,Completed,1,15.74,15.74,0,0,15.74,5.58,4.78,Standard,5,0,,,No,Unknown,No,Returning,500,In Stock,,Mass,55+,Female,Influencer,Silver,Botanical Balance Brightening Serum (15ml),EcoPure,Serum,Brightening Serum,Sensitivity,15,5.58,27/05/2021
T917370,25/03/2021,25/03/2021,"April 01, 2021",C503905,P1058,LW-CL-BOD-1058,S104,WH-SOU-MAIN,South Korea,Incheon,Wholesale,Bank Transfer,Completed,12,14.5,174,0,241.85,174,74.64,18.36,Freight (B2B),12,0,,,No,-,No,Returning,253,In Stock,5,Mass,35-44,Female,Referral,Platinum,Silk Harmony Hand Cream (250ml),ClearDerm,Body Care,Hand Cream,Acne,250,6.22,02/01/2020
T914624,08/06/2022,08/06/2022,06/13/2022,C500345,P1102,LW-EC-MOI-1102,ONLINE,WH-THA-MAIN,Thailand,Bangkok,E-commerce,Bank Transfer,Completed,3,3.22,9.66,10,0.97,8.69,3.99,5.83,Standard,9,0,,,No,Unknown,No,Returning,551,In Stock,4,Mass,18-24,Male,Influencer,None,Calm Barrier Emulsion (15ml),EcoPure,Moisturizer,Emulsion,Aging/Wrinkles,15,1.33,20/05/2019
T920979,30/01/2024,30-Jan-24,05/02/2024,C500684,P1107,LW-EC-ACN-1107,ONLINE,WH-SOU-MAIN,South Korea,Incheon,E-commerce,digital wallet,Completed,1,126.43,126.43,0,0,126.43,40.89,7.61,Standard,7,0,,,No,N/A,No,New,774,In Stock,,Premium,25-34,Female,Distributor B2B,None,Soothe Recovery Spot Treatment (200ml),EcoPure,Acne Care,Spot Treatment,Redness,200,40.89,11/03/2020
T921439,15/08/2023,15/08/2023,21/08/2023,C503349,P1092,LW-AU-MOI-1092,ONLINE,WH-CHI-MAIN,China,Guangzhou,Online Marketplace,Digital Wallet,Completed,1,109.48,109.48,0,0,109.48,27.69,2.48,Standard,10,0,,,No,Unknown,No,Returning,481,In Stock,,Mass,18-24,,Paid Social,None,Silk Balance Gel Cream (150ml),Aurora Prestige,Moisturizer,Gel Cream,Sensitivity,150,27.69,05/09/2019
T911602,11-Dec-22,11/12/2022,18/12/2022,C507124,P1067,LW-CL-FAC-1067,ONLINE,WH-CHI-MAIN,China,Shanghai,Social Commerce,Bank Transfer,Completed,5,89.13,445.65,15,66.85,378.8,124.55,7.23,Standard,10,3,CMP0054,Influencer Collab - All Markets 2022,No,N/A,No,Returning,745,In Stock,,Mass,25 - 34,Woman,Influencer,Silver,Pure Veil Peel-off Mask (250ml),clearderm,Face Mask,Peel-off Mask,Oiliness,250,24.91,01/12/2022
T906940,30/06/2022,"June 30, 2022","July 06, 2022",C504006,P1033,LW-HE-FAC-1033,ONLINE,WH-JAP-MAIN,Japan,Osaka,Social Commerce  ,Digital Wallet,Completed,1,53.15,53.15,0,0,53.15,20.11,6.17,Standard,8,0,,,No,,No,New,462,In Stock,,Premium,25-34,Male,Email Campaign,None,Tender Petal Sheet Mask (150ml),Herbal Roots,Face Mask,Sheet Mask,Dryness,150,20.11,03/03/2019
T920859,17/11/2021,17/11/2021,,C500344,P1066,LW-CL-ACN-1066,S111,WH-CHI-GUA,China,Beijing,Retail Store,Digital Wallet,Returned,-1,60.61,60.61,0,0,60.61,20.57,0,Store Pickup,0,0,,-,Yes,N/A,No,Returning,303,In Stock,,Mass,45-54,Female,Distributor B2B,None,Silk Root Spot Treatment (150ml),ClearDerm,Acne Care,Spot Treatment,Sensitivity,150,20.57,08/03/2019
T912114,"May 10, 2021",10/05/2021,17-May-21,C500626,P1011,LW-SE-BOD-1011,ONLINE,WH-AUS-MAIN,Australia,Melbourne,E-commerce,Digital Wallet,Completed,1,43.88,43.88,0,0,43.88,13.5,3.42,Express,9,0,,None,No,,No,Returning,16,Low Stock,,Mass,55+,female,Email Campaign,None,Tender Recovery Hand Cream (400ml),Seoul Glow,Body Care,Hand Cream,Aging/Wrinkles,400,13.5,18/12/2020
T915484,09/02/2024,09-Feb-24,10/02/2024,C503280,P1091,LW-AU-FAC-1091,ONLINE,WH-SIN-MAIN,Singapore,Singapore,Online Marketplace,Bank Transfer,Completed,1,288.23,288.23,0,0,288.23,106.38,1.72,Standard,2,0,,,No,,No,Returning,497,In Stock,,Mass,35-44,Woman,Referral,None,Bright Veil Sheet Mask (400ml),AURORA PRESTIGE,Face Mask,Sheet Mask,Pores,400,106.38,25/10/2021
T913021,01/12/2024,12/01/2024,,C502888,,,S130,WH-IND-JAK,Indonesia,Surabaya,Retail Store,Bank Transfer,Completed,1,4.75,4.75,0,0,4.75,1.57,0,Store Pickup,0,0,,-,No,Unknown,No,Returning,626,In Stock,,Mass,25-34,Female,Paid Social,Bronze,Velvet Recovery Body Lotion (50ml),Herbal Roots,Body Care,Body Lotion,Uneven Texture,50,1.57,08/06/2022
T909819,21/06/2024 0:00,06/21/2024,25/06/2024,C501978,P1011,LW-SE-BOD-1011,ONLINE,WH-VIE-MAIN,Vietnam,Ho Chi Minh City,E-commerce,Store Credit,Completed,1,43.88,43.88,30,13.16,30.72,13.5,3.67,Standard,9,1.64,CMP0028,6.6 Mega Sale 2024,No,N/A,No,New,260,In Stock,4,Mass,18-24,Female,Email Campaign,Silver,Tender Recovery Hand Cream (400ml),Seoul Glow,Body Care,Hand Cream,Aging/Wrinkles,400,13.5,18/12/2020
T900852,29/12/2021,29-Dec-21,01/01/2022,C502937,P1083,LW-AU-ACN-1083,ONLINE,WH-JAP-MAIN,Japan,Tokyo,E-commerce,Debit Card,Completed,1,$45.77,45.77,0,0,45.77,14.19,5.47,Standard,7,0,,None,No,N/A,No,Returning,572,In Stock,,Mass,25-34,Male,Affiliate,Bronze,Aqua Balance Purifying Gel (30ml),Aurora Prestige,Acne Care,Purifying Gel,Oiliness,30,14.19,08/08/2021
T912450,04/17/2024,17-Apr-24,23/04/2024,C502511,P1014,LW-SE-BOD-1014,ONLINE,WH-IND-MAIN,Indonesia,Surabaya,Social Commerce,Bank Transfer,Completed,1,37.39,37.39,0,0,37.39,13.95,8.98,Standard,10,0,,-,No,,No,New,617,In Stock,,Mass,25-34,Female  ,Organic Search,None,Crystal Elixir Body Lotion (400ml),Seoul Glow,Body Care,Body Lotion,Oiliness,400,13.95,22/01/2023
T911264,11/18/2023,18/11/2023,25/11/2023,C505060,P1020,LW-SE-TON-1020,ONLINE,WH-VIE-MAIN,Vietnam,Ho Chi Minh City,E-commerce,Debit Card,Completed,2,32.57,65.14,0%,0,65.14,20.68,4.18,Express,12,0,,,No,Unknown,No,Returning,410,In Stock,,Mass,25 - 34,Female,Email Campaign,None,Silk Barrier Hydrating Toner (200ml),Seoul Glow,Toner,Hydrating Toner,Dryness,200,10.34,25/02/2022
T917379,21-Oct-24,10/21/2024,,C502856,P1014,LW-SE-BOD-1014,S131,WH-IND-SUR,Indonesia,Surabaya,Retail Store,Digital Wallet,Completed,1,37.39,37.39,0,0,37.39,13.95,0,Store Pickup,0,0,,,No,N/A,No,Returning,679,In Stock,,Mass,18-24,Female,Retail Walk-in,Bronze,Crystal Elixir Body Lotion (400ml),Seoul Glow,Body Care,Body Lotion,Oiliness,400,13.95,22/01/2023
T913256,25/01/2021 0:00,"January 25, 2021",01/02/2021,C504540,P1094,LW-AU-ACN-1094,ONLINE,WH-IND-MAIN,Indonesia,Surabaya,E-commerce,Debit Card,Completed,4,15.3,$61.20,0,0,61.2,23.12,8.9,Standard,8,0,,,No,,No,Returning,759,In Stock,3,Mass,45-54,Female,Affiliate,Gold,Crystal Shield Spot Treatment (15ml),Aurora Prestige,Acne Care,Spot Treatment,Acne,15,5.78,10/10/2020
T903463,09/30/2021,30/09/2021,05/10/2021,C501099,P1070,LW-CL-FAC-1070,ONLINE,WH-PHI-MAIN,Philippines,Cebu City,Online Marketplace,Debit Card,Returned,1,137.41,137.41,0,0,137.41,39.22,1.7,Standard,9,0,,None,Yes,Changed Mind,No,New,55,In Stock,,Mass,25-34,Other,Retail Walk-in,None,Botanical Petal Sleeping Pack (400ml),ClearDerm,Face Mask,Sleeping Pack,Oiliness,400,39.22,01/08/2021
T911559,24-Jan-23,24/01/2023,01/29/2023,C507341,P1014,LW-SE-BOD-1014,ONLINE,WH-THA-MAIN,Thailand,Chiang Mai,E-commerce,CREDIT CARD,Completed,1,37.39,$37.39,0,0,37.39,13.95,6.92,Express,9,0,,None,No,N/A,No,New,629,In Stock,,Mass,18-24,Female,Retail Walk-in,None,Crystal Elixir Body Lotion (400ml),Seoul Glow,Body Care,Body Lotion,Oiliness,400,13.95,22/01/2023
T903510,06/11/2022,06-Nov-22,07/11/2022,C501592,P1023,LW-HE-ANT-1023,ONLINE,WH-JAP-MAIN,Japan,Tokyo,Online Marketplace,DEBIT CARD,Completed,4,20.03,80.12,0,0,$80.12,25.64,4.4,Standard,5,0,,None,No,Unknown,No,Returning,299,In Stock,2,Premium,18-24,Female,Organic Search,Bronze,Silk Bloom Firming Serum (15ml),Herbal Roots,Anti-Aging,Firming Serum,Uneven Texture,15,6.41,28/01/2020
T914625,23/08/2024,23/08/2024,29-Aug-24,C500673,,,ONLINE,WH-THA-MAIN,Thailand,Bangkok,Online Marketplace,Credit Card,Pending,1,20.03,20.03,25,5.01,15.02,6.41,4.56,Standard,8,0.86,CMP0029,8.8 Beauty Fest 2024,No,Unknown,No,Returning,652,In Stock,,Mass,25-34,Female,Marketplace Search,Bronze,Silk Bloom Firming Serum (15ml),Herbal Roots,Anti-Aging,Firming Serum,Uneven Texture,15,6.41,28/01/2020
T906639,14-Feb-24,"February 14, 2024",02/18/2024,C504415,P1080,LW-AU-MOI-1080,ONLINE,WH-THA-MAIN,Thailand,Bangkok,Online Marketplace,Debit Card,Completed,2,145.06,290.12,15,43.52,246.6,86.2,2.14,Express,8,0,,None,No,N/A,No,New,793,In Stock,,Mass,35-44,Female,Marketplace Search,None,Silk Ritual Emulsion (250ml),Aurora Prestige,Moisturizer,Emulsion,General Care,250,43.1,12/01/2024
T910929,09/11/2023,11-Sep-23,18/09/2023,C503077,P1117,LW-EC-SER-1117,S108,WH-JAP-MAIN,Japan,Tokyo,Distributor,Bank Transfer,Completed,12,226.13,2713.56,0,0,2713.56,678.72,14.17,Freight (B2B),9,0,,N/A,No,Unknown,No,Returning,46,In Stock,,Mass,18-24,female,Paid Social,None,Botanical Balance Brightening Serum (150ml),EcoPure,Serum,Brightening Serum,Sensitivity,150,56.56,27/05/2021
T900024,31/10/2022,10/31/2022,11/04/2022,C504909,P1083,LW-AU-ACN-1083,ONLINE,WH-PHI-MAIN,Philippines,Manila,E-commerce,Debit Card,Completed,1,45.77,45.77,0,0,45.77,14.19,5.42,Standard,7,0,,,No,,No,New,640,In Stock,3,Mass,25-34,Female,Organic Search,Bronze,Aqua Balance Purifying Gel (30ml),Aurora Prestige,Acne Care,Purifying Gel,Oiliness,30,14.19,08/08/2021
T915894,30/04/2022,30/04/2022,03/05/2022 0:00,C506700,P1030,LW_HE_ACN_1030,ONLINE,WH-SOU-MAIN,South Korea,Incheon,Online Marketplace,DEBIT CARD,Completed,3,$74.19,222.57,0,0,222.57,96.36,2.47,Express,8,0,,None,No,-,No,Returning,251,In Stock,,Premium,25 - 34,Female,Influencer,Bronze,Tender Essence Blemish Serum (150ml),Herbal Roots,Acne Care,Blemish Serum,Oiliness,150,32.12,19/01/2020
T911305,08/02/2022,02/08/2022,05/08/2022,C500499,P1011,LW-SE-BOD-1011,S104,WH-SOU-MAIN,South Korea,Incheon,Distributor,Bank Transfer,Completed,48,43.88,"$2,106.24",0,0,2106.24,648,52.43,Freight (B2B),8,0,,,No,Unknown,No,New,369,In Stock,4,Premium,25-34,Male,Organic Search,Platinum,Tender Recovery Hand Cream (400ml),Seoul Glow,Body Care,Hand Cream,Aging/Wrinkles,400,13.5,18/12/2020
T913169,18/04/2023,18/04/2023,,C502099,P1012,LW-SE-FAC-1012,S102,WH-SOU-BUS,Korea (South),Seoul,Retail Store,Cash on Delivery,Completed,3,6.37,19.11,0,0,19.11,5.58,0,Store Pickup,0,0,,-,No,N/A,No,New,54,In Stock,,Premium,35-44,Other,Paid Social,Gold,Fresh Shield Wash-off Mask (15ml),Seoul Glow,Face Mask,Wash-off Mask,Hyperpigmentation,15,1.86,21/03/2023
T912886,12-May-21,12-May-21,18/05/2021,C504507,P1084,LWAUEYE1084,S124,WH-PHI-MAIN,Philippines,Manila,Distributor,Bank Transfer,Completed,12,184.93,2219.16,0,0,2219.16,678,14.12,Freight (B2B),8,0,,-,No,,No,Returning,251,In Stock,,Premium,35-44,Female,Affiliate,None,Tender Lift Eye Patch (50ml),Aurora Prestige,Eye Care,Eye Patch,Dryness,50,56.5,11/05/2020
T921317,19-Jan-24,01/19/2024,"January 23, 2024",C505777,P1107, LW-EC-ACN-1107 ,ONLINE,WH-IND-MAIN,Indonesia,Jakarta,E-commerce,Bank Transfer,Completed,1,126.43,126.43,25,31.61,94.82,40.89,2.48,Express,8,2.53,CMP0026,New Year Glow 2024,No,-,No,Returning,444,In Stock,,Premium,18-24,Female,Organic Search,None,Soothe Recovery Spot Treatment (200ml),EcoPure,Acne Care,Spot Treatment,Redness,200,40.89,11/03/2020
T916142,01/10/2021,10/01/2021,"October 07, 2021",C507090,P1092,LW-AU-MOI-1092,ONLINE,WH-SOU-MAIN,South Korea,Incheon,Online Marketplace,Bank Transfer,Completed,2,109.48,218.96,0,0,218.96,55.38,6.89,Standard,10,0,,,No,-,No,Returning,265,In Stock,,Mass,25-34,Unknown,Paid Social,Bronze,Silk Balance Gel Cream (150ml),Aurora Prestige,Moisturizer,Gel Cream,Sensitivity,150,27.69,05/09/2019
T901397,14/08/2022 0:00,14/08/2022,08/15/2022,C507124,P1093,LW-AU-ANT-1093,ONLINE,WH-CHI-MAIN,China,Shanghai,Online Marketplace,Credit Card,Returned,3,308.2,924.6,0,0,924.6,403.32,5.75,Standard,3,2.17,CMP0051,Flash Sale - All Markets 2022,Yes,Did Not Match Description,No,Returning,710,In Stock,,Mass,25-34,Female,Influencer,Silver,Tender Ritual Neck Cream (150ml),Aurora Prestige,Anti-Aging,Neck Cream,Hyperpigmentation,150,134.44,11/08/2022
